contig_id,class,family
Southern~bean~mosaic~virus~isolate~Sao~Paulo,86,86
Southern~cowpea~mosaic~virus,86,86
Rubus~chlorotic~mottle~virus,86,86
Soybean~yellow~common~mosaic~virus,86,86
Subterranean~clover~mottle~virus,86,86
Turnip~rosette~virus~isolate~TRoV~1,86,86
Velvet~tobacco~mottle~virus,86,86
Areca~palm~necrotic~ringspot~virus~isolate~XC1,87,87
Areca~palm~necrotic~spindle~spot~virus~isolate~HNBT,87,87
Bellflower~veinal~mottle~virus~isolate~SW,87,87
Blackberry~virus~Y,87,87
Barley~mild~mosaic~virus~RNA~1,87,87
Barley~yellow~mosaic~virus~RNA~1,87,87
Oat~mosaic~virus~RNA~1,87,87
Rice~necrosis~mosaic~virus~RNA~1,87,87
Wheat~spindle~streak~mosaic~virus~RNA,87,87
Wheat~yellow~mosaic~virus~RNA~1,87,87
Celery~latent~virus~isolate~Ag097,87,87
Cassava~brown~streak~virus,87,87
Coccinia~mottle~virus~isolate~Su12~25,87,87
Cucumber~vein~yellowing~virus,87,87
Squash~vein~yellowing~virus,87,87
Sweet~potato~mild~mottle~virus,87,87
Tomato~mild~mottle~virus~gene~for~polyprotein,87,87
Eggplant~mild~leaf~mottle~virus~polyprotein~gene,87,87
Ugandan~cassava~brown~streak~virus~strain~Ugandan,87,87
Alpinia~mosaic~virus~polyprotein~gene,87,87
Alpinia~oxyphylla~mosaic~virus~isolate~Alpo,87,87
Artichoke~latent~virus~isolate~FR37,87,87
Ranunculus~latent~virus~polyprotein~gene,87,87
Broad~leafed~dock~virus~A~isolate~ab032~Auckland,87,87
Cardamom~mosaic~virus~isolate~KS,87,87
Chinese~yam~necrotic~mosaic~virus,87,87
Maclura~mosaic~virus~polyprotein~mRNA,87,87
Narcissus~latent~virus~polyprotein~gene,87,87
Yam~chlorotic~necrotic~mosaic~virus~isolate~YS,87,87
Yam~chlorotic~necrosis~virus~isolate~YCNV~YJish,87,87
Caladenia~virus~A,87,87
Sugarcane~streak~mosaic~virus,87,87
Triticum~mosaic~virus,87,87
African~eggplant~mosaic~virus~isolate~2013~281,87,87
Algerian~watermelon~mosaic~virus,87,87
Alstroemeria~mosaic~virus~NIb~CP~gene~for~nuclear~inclusion~protein~b~coat~protein,87,87
Alternanthera~mild~mosaic~virus~polyprotein~gene,87,87
Amaranthus~leaf~mottle~virus~partial~gene~for~polyprotein,87,87
Angelica~virus~Y~isolate~AnVY~g~polyprotein~gene,87,87
Apium~virus~Y,87,87
Araujia~mosaic~virus~isolate~ARG1973~polyprotein~gene,87,87
Arracacha~mottle~virus,87,87
Asparagus~virus~1~isolate~DSMZ~PV~0954,87,87
Banana~bract~mosaic~virus,87,87
Barbacena~virus~Y~isolate~KLL097,87,87
Basella~rugose~mosaic~virus,87,87
Peace~lily~mosaic~virus~isolate~Haiphong,87,87
Bean~common~mosaic~necrosis~virus,87,87
Bean~common~mosaic~virus,87,87
Peanut~stripe~virus~mRNA~polyprotein~mRNA,87,87
Bean~common~mosaic~virus~strain~NL1,87,87
Bean~yellow~mosaic~virus,87,87
White~lupin~mosaic~virus~polyprotein~gene,87,87
Beet~mosaic~virus,87,87
Begonia~flower~breaking~virus~isolate~YN~Tiger,87,87
Bidens~mosaic~virus~isolate~SP01,87,87
Bidens~mottle~virus,87,87
Blue~squill~virus~A,87,87
Brugmansia~mosaic~virus~strain~SK,87,87
Brugmansia~suaveolens~mottle~virus,87,87
Callistephus~mottle~virus~isolate~DJ,87,87
Canna~Yellow~Streak~Virus,87,87
Carnation~vein~mottle~virus~gene~for~plyprotein,87,87
Carrot~thin~leaf~virus~isolate~CTLV~Cs,87,87
Carrot~virus~Y~country~Australia~polyprotein~gene,87,87
Catharanthus~mosaic~virus~isolate~Mandevilla~US,87,87
Celery~mosaic~virus,87,87
Ceratobium~mosaic~potyvirus~strain~CerMV~13~polyprotein~(NIb~CP)~gene,87,87
Chilli~ringspot~virus,87,87
Chilli~veinal~mottle~virus,87,87
Clitoria~virus~Y~polyprotein~gene,87,87
Clover~yellow~vein~virus,87,87
Cocksfoot~streak~virus,87,87
Colombian~datura~virus,87,87
Costus~stripe~mosaic~virus~isolate~BR1,87,87
Cowpea~aphid~borne~mosaic~virus,87,87
Cucurbit~vein~banding~virus~isolate~3.1,87,87
Vallota~speciosa~virus,87,87
Daphne~mosaic~virus,87,87
Daphne~virus~Y~isolate~SK,87,87
Dasheen~mosaic~virus,87,87
Vanilla~mosaic~virus~isolate~CI,87,87
Dendrobium~chlorotic~mosaic~virus~isolate~98~De~31,87,87
Dioscorea~mosaic~virus~isolate~DMV~FL,87,87
Diuris~virus~Y~polyprotein~gene,87,87
Donkey~orchid~virus~A~isolate~SW3.1~polyprotein~gene,87,87
East~Asian~Passiflora~distortion~virus~gene~for~polyprotein,87,87
East~Asian~Passiflora~virus,87,87
Euphorbia~ringspot~virus~polyprotein~gene,87,87
Freesia~mosaic~virus,87,87
Fritillary~virus~Y,87,87
Gloriosa~stripe~mosaic~virus~isolate~CB~polyprotein~gene,87,87
Gomphocarpus~mosaic~virus~genomic~RNA,87,87
Habenaria~mosaic~virus~genomic~RNA,87,87
Hardenbergia~mosaic~virus,87,87
Hibbertia~virus~Y~polyprotein~gene,87,87
Hippeastrum~mosaic~virus,87,87
Hyacinth~mosaic~virus~isolate~Nannup~BC28,87,87
Impatiens~flower~break~potyvirus~isolate~Asan,87,87
Iris~mild~mosaic~virus~isolate~WA~1~polyprotein~gene,87,87
Iris~severe~mosaic~virus~isolate~BJ,87,87
Japanese~yam~mosaic~virus,87,87
Jasmine~ringspot~virus,87,87
Johnsongrass~mosaic~virus,87,87
Keunjorong~mosaic~virus~isolate~Cheongwon,87,87
Konjac~mosaic~virus,87,87
Leek~yellow~stripe~virus,87,87
Lettuce~italian~necrotic~virus,87,87
Lettuce~mosaic~virus,87,87
Lily~mottle~virus,87,87
Lily~yellow~mosaic~virus,87,87
Lupine~mosaic~virus,87,87
Lycoris~mild~mottle~virus~polyprotein~gene,87,87
Maize~dwarf~mosaic~virus,87,87
Malva~vein~clearing~virus~partial~polyprotein~precursor,87,87
Mashua~virus~Y~isolate~Cam~polyprotein~gene,87,87
Mediterranean~ruda~virus~isolate~ParP17,87,87
Moroccan~watermelon~mosaic~virus,87,87
Narcissus~degeneration~virus,87,87
Narcissus~late~season~yellows~virus~isolate~Marijiniup8,87,87
Narcissus~yellow~stripe~virus,87,87
Noni~mosaic~virus~isolate~NoMV~YJh,87,87
Onion~yellow~dwarf~virus,87,87
Ornithogalum~mosaic~virus,87,87
Panax~virus~Y,87,87
Papaya~leaf~distortion~mosaic~potyvirus,87,87
Papaya~ringspot~virus,87,87
Papaya~ringspot~virus~W~isolate~CI,87,87
Paris~mosaic~necrosis~virus~isolate~PMNV~cn,87,87
Paris~virus~1~isolate~KM,87,87
Passionfruit~Vietnam~virus~isolate~DakNong,87,87
Passion~fruit~woodiness~virus,87,87
Pea~seed~borne~mosaic~virus,87,87
Peanut~mottle~virus,87,87
Pecan~mosaic~associated~virus~isolate~LA,87,87
Pennisetum~mosaic~virus,87,87
Pepper~mottle~virus,87,87
Pepper~severe~mosaic~virus,87,87
Pepper~veinal~mottle~virus,87,87
Pepper~yellow~mosaic~virus~RNA,87,87
Peru~tomato~mosaic~virus,87,87
Pfaffia~mosaic~virus~polyprotein~mRNA,87,87
Platycodon~mild~mottle~virus~isolate~Okcheon,87,87
Pleione~flower~breaking~virus~isolate~CZ~Wharf1,87,87
Plum~pox~virus~strain~M,87,87
Plum~pox~virus~RNA~genome,87,87
Plum~pox~virus~strain~PPV~Rec~isolate~BOR~3,87,87
Plum~pox~virus~isolate~W3174,87,87
Plum~pox~virus~(strain~El~Amar),87,87
Plum~pox~virus~isolate~Volk143,87,87
Pokeweed~mosaic~virus~isolate~MS~FR03~polyprotein~gene,87,87
Potato~virus~A,87,87
Potato~virus~A~RNA~complete~genome,87,87
Potato~virus~V,87,87
Potato~virus~Y~common~strain,87,87
Potato~virus~Y~genes~encoding~viral~polyprotein,87,87
Potato~virus~Y~strain~NTN~isolate~Tu~660,87,87
Potato~virus~Y~strain~C~gene~for~polyprotein,87,87
Potato~virus~Y~strain~Wilga~156~complete~genome,87,87
Potato~yellow~blotch~virus,87,87
Saffron~latent~virus~isolate~Ir~Kh1,87,87
Scallion~mosaic~virus,87,87
Shallot~yellow~stripe~virus,87,87
Sorghum~mosaic~virus,87,87
Soybean~mosaic~virus,87,87
Soybean~mosaic~virus~gene~for~polyprotein,87,87
Sudan~watermelon~mosaic~virus~isolate~Su94~54,87,87
Sugarcane~mosaic~virus,87,87
Sunflower~chlorotic~mottle~virus,87,87
Sunflower~mild~mosaic~virus~isolate~Entre~Rios,87,87
Sunflower~mosaic~virus~polyprotein~gene,87,87
Sunflower~ring~blotch~virus~isolate~Chaco,87,87
Sweet~potato~feathery~mottle~virus,87,87
Sweet~potato~latent~virus,87,87
Sweet~potato~virus~2,87,87
Sweet~potato~virus~C,87,87
Sweet~potato~virus~G~isolate~Jesus~Maria,87,87
Tamarillo~leaf~malformation~virus~isolate~A,87,87
Telosma~mosaic~virus,87,87
Thunberg~fritillary~virus,87,87
Tobacco~etch~virus,87,87
Tobacco~mosqueado~virus~isolate~RS~01,87,87
Tobacco~vein~banding~mosaic~virus,87,87
Tobacco~vein~mottling~virus,87,87
Tomato~necrotic~stunt~virus,87,87
Tuberose~mild~mosaic~potyvirus~polyprotein~precursor~gene,87,87
Tuberose~mild~mottle~virus~partial~ORF1~for~polyprotein,87,87
Tulip~breaking~virus~isolate~Texas~Flame~polyprotein~gene,87,87
Turnip~mosaic~virus,87,87
Ugandan~Passiflora~virus~isolate~KH7~1,87,87
Vanilla~distortion~mosaic~virus~isolate~VDMV~Cor,87,87
Verbena~virus~Y,87,87
Watermelon~leaf~mottle~virus~polyprotein~gene,87,87
Watermelon~mosaic~virus,87,87
Wild~melon~vein~banding~virus~isolate~Su03~07,87,87
Wild~onion~symptomless~virus~gene~for~polyprotein,87,87
Wild~potato~mosaic~virus,87,87
Wild~tomato~mosaic~virus,87,87
Wisteria~vein~mosaic~virus,87,87
Yam~mild~mosaic~virus~from~Brazil,87,87
Yam~mosaic~virus,87,87
Yam~bean~mosaic~virus,87,87
Zantedeschia~mild~mosaic~virus,87,87
Iranian~johnsongrass~mosaic~virus,87,87
Zucchini~shoestring~virus~polyprotein~gene,87,87
Zucchini~tigre~mosaic~virus~isolate~Re01~25,87,87
Zucchini~yellow~fleck~virus~isolate~It~polyprotein~gene,87,87
Zucchini~yellow~mosaic~virus,87,87
Passiflora~edulis~symptomless~virus~isolate~PESV~Rehovot,87,87
Rose~yellow~mosaic~virus,87,87
Agropyron~mosaic~virus,87,87
Hordeum~mosaic~virus,87,87
Ryegrass~mosaic~virus,87,87
Brome~streak~mosaic~virus,87,87
Oat~necrotic~mottle~virus,87,87
Tall~oatgrass~mosaic~virus~isolate~Benesov,87,87
Wheat~eqlid~mosaic~virus,87,87
Wheat~streak~mosaic~virus,87,87
Yellow~oat~grass~mosaic~virus~isolate~YOgMV~Sb,87,87
Reed~chlorotic~stripe~virus~strain~Tianshui~polyprotein~gene,87,87
Longan~witches~broom~associated~virus~isolate~Han1,87,87
Turkey~astrovirus,88,88
Chicken~astrovirus,88,88
Turkey~astrovirus~2,88,88
Human~astrovirus,88,88
Feline~astrovirus~D1~isolate~FAstV~D1,88,88
Mamastrovirus~3~isolate~PAstV~GX1,88,88
California~sea~lion~astrovirus~2~RNA~dependent~RNA~polymerase~gene,88,88
Astrovirus~dogfaeces~Italy~2005~partial~RNA~dependant~RNA~polymerase,88,88
Astrovirus~MLB1,88,88
Bottlenose~dolphin~astrovirus~1~RNA~dependent~RNA~polymerase~gene,88,88
HMO~Astrovirus~A,88,88
Astrovirus~VA1,88,88
Mink~astrovirus,88,88
Mamastrovirus~11~RNA~dependent~RNA~polymerase~gene,88,88
Bat~astrovirus~Tm~Guangxi~LD71~2007~non~structural~polyprotein~1AB~(pol)~gene,88,88
Ovine~astrovirus,88,88
Mamastrovirus~14~isolate~AFCD57~polyprotein~1AB~gene,88,88
Bat~astrovirus~Tm~Guangxi~LD77~2007~non~structural~polyprotein~1AB~(pol)~gene,88,88
Mamastrovirus~16~isolate~AFCD11~polyprotein~1AB~gene,88,88
Bat~astrovirus~Hp~Guangxi~LC03~2007~capsid~protein~precursor~(ORF2)~gene,88,88
Mamastrovirus~18~isolate~AFCD337~polyprotein~1AB~and~polyprotein~1a~genes,88,88
Bat~astrovirus~Tm~Guangxi~LD38~2007~non~structural~polyprotein~1AB~(pol)~gene,88,88
Infectious~pancreatic~necrosis~virus~segment~A,89,89
Infectious~pancreatic~necrosis~virus~16~kDa~nonstructural~protein~and~107~kDa~polyprotein~genes,89,89
Infectious~pancreatic~necrosis~virus~segment~A~pVP2~VP4~VP3~gene~for~polyprotein,89,89
Infectious~pancreatic~necrosis~virus~strain~6B1a~segment~A,89,89
Infectious~pancreatic~necrosis~virus~isolate~94~01~polyprotein~gene,89,89
Infectious~pancreatic~necrosis~virus~isolate~1375~89~polyprotein~gene,89,89
Tellina~virus~2~polyprotein~mRNA,89,89
Yellowtail~ascites~virus~segment~A,89,89
Infectious~bursal~disease~virus~RNA~for~small~ORF~(P2),89,89
Infectious~bursal~disease~virus~segment~A,89,89
Blotched~snakehead~virus,89,89
Lates~calcarifer~birnavirus~isolate~A110617~segment~A,89,89
Drosophila~melanogaster~birnavirus~SW~2009a~strain~DBV~segment~A,89,89
Drosophila~x~virus~segment~A,89,89
Mosquitoe~x~virus~segment~A,89,89
Rotifer~birnavirus~strain~Palavas~segment~A,89,89
Tellina~virus~1~gene~for~polyprotein~precursor,89,89
Duck~hepatitis~B~virus,90,90
Sheldgoose~hepatitis~B~virus,90,90
Snow~goose~hepatitis~B~virus~isolate~SGHBV1~9,90,90
Crane~hepatitis~B~virus~preS~S~gene~for~preS~surface~protein~and~pol~gene~for~polymerase,90,90
Ross's~goose~hepatitis~B~virus,90,90
Heron~hepatitis~B~virus,90,90
Stork~hepatitis~B~virus1,90,90
Parrot~hepatitis~B~virus,90,90
Tibetan~frog~hepatitis~B~virus~isolate~243398,90,90
Bluegill~hepatitis~B~virus,90,90
Capuchin~monkey~hepatitis~B~virus~isolate~M12,90,90
Shrew~hepatitis~B~virus~isolate~DL70,90,90
Domestic~cat~hepadnavirus~isolate~Sydney2016,90,90
Ground~squirrel~hepatitis~virus,90,90
Hepatitis~B~virus~(strain~ayw)~genome,90,90
Hepatitis~b~virus~genome~(serotype~adw2),90,90
Hepatitis~B~virus~subtype~ADW~genomic~DNA,90,90
Hepatitis~B~virus~serotype~adr,90,90
Human~hepatitis~virus~(genotype~E,90,90
Human~hepatitis~virus~(genotype~F,90,90
Hepatitis~B~virus~strain~IG29227,90,90
Hepatitis~B~virus~strain~1853Nic,90,90
Hepatitis~B~virus~isolate~8290,90,90
Hepatitis~B~virus~DNA,90,90
Hepatitis~B~virus~complete~genome,90,90
Hepatitis~B~virus~complete~genome,90,90
Hepatitis~B~virus~complete~genome,90,90
Hepatitis~B~virus~complete~genome,90,90
Hepatitis~B~virus~complete~genome,90,90
Orangutan~hepatitis~B~virus~strain~Papa,90,90
Hepatitis~B~virus~DNA,90,90
Hepatitis~B~virus~complete~genome,90,90
Long~fingered~bat~hepatitis~B~virus~isolate~776,90,90
Pomona~bat~hepatitis~B~virus~isolate~PEPR7,90,90
Roundleaf~bat~hepatitis~B~virus~isolate~RBHBV~GB09~256~Hip_rub~GAB~2009,90,90
Horseshoe~bat~hepatitis~B~virus~isolate~HBHBV~GB09~403~Rhi_alc~GAB~2009,90,90
Tai~Forest~hepadnavirus,90,90
Tent~making~bat~hepatitis~B~virus~isolate~TBHBV~Pan372~Uro_bil~PAN~2010,90,90
Woodchuck~hepatitis~virus,90,90
Woolly~monkey~hepatitis~B~virus~clone~WMHBV~2,90,90
White~sucker~hepadnavirus~isolate~RR173,90,90
Anopheles~gambiae~Moose~LTR~retrotransposon,91,91
Antheraea~mylitta~Tamy~retrotransposon~polyprotein~gene,91,91
A.lumbricoides~proretrovirus~like~element~Tas~genes~for~gag~protein,91,91
Bombyx~mori~retrotransposable~element~Pao~long~terminal~repeat~and~reverse~transcriptase~gene,91,91
Drosophila~melanogaster~transposon~BEL~unknown~protein~gene,91,91
Drosophila~melanogaster~roo~transposon,91,91
Drosophila~melanogaster~transposon~Max~gene~for~gag~pol~polyprotein~precursor,91,91
Drosophila~simulans~retrotransposon~ninja~DNA,91,91
Schistosoma~mansoni~non~functional~Sinbad~retrotransposon,91,91
Takifugu~rubripes~suzu~retrotransposon~5'~LTR~long~terminal~repeat,91,91
Aglaonema~bacilliform~virus~isolate~Minnesota,92,92
Banana~streak~GF~virus,92,92
Banana~streak~IM~virus,92,92
Banana~streak~Mysore~virus,92,92
Banana~streak~OL~virus,92,92
Banana~streak~UA~virus,92,92
Banana~streak~UI~virus,92,92
Banana~streak~UL~virus,92,92
Banana~streak~UM~virus,92,92
Banana~streak~virus~strain~Acuminata~Vietnam,92,92
Birch~leaf~roll~associated~virus~isolate~BpubFin407507,92,92
Blackberry~Virus~F~isolate~BBV~3X,92,92
Bougainvillea~spectabilis~chlorotic~vein~banding~virus,92,92
Cacao~Bacilliform~SriLanka~Virus~isolate~A,92,92
Cacao~mild~mosaic~virus~isolate~SCA6,92,92
Cacao~swollen~shoot~CD~virus~isolate~CI152~09,92,92
Cacao~swollen~shoot~CE~virus~isolate~GWR198E~13,92,92
Cacao~swollen~shoot~Ghana~M~virus~isolate~Gha57~15,92,92
Cacao~swollen~shoot~Ghana~N~virus~isolate~Gha63~15,92,92
Cacao~swollen~shoot~Ghana~R~virus~isolate~Gha53~15,92,92
Cacao~swollen~shoot~Togo~A~virus~complete~genome,92,92
Cacao~swollen~shoot~virus,92,92
Cacao~yellow~vein~banding~virus~isolate~ICS27,92,92
Camellia~lemon~glow~virus~isolate~LG,92,92
Canna~yellow~mottle~associated~virus~isolate~CaYMAV~Ci,92,92
Canna~yellow~mottle~virus~isolate~CaYMV~A.~purpurata,92,92
Citrus~yellow~mosaic~virus,92,92
Commelina~yellow~mottle~virus,92,92
Cycad~leaf~necrosis~virus,92,92
Dioscorea~bacilliform~AL~virus~isolate~DBALV~3RT,92,92
Dioscorea~bacilliform~virus~isolate~PNG10,92,92
Dioscorea~bacilliform~virus~isolate~FJ14,92,92
Dioscorea~bacilliform~RT~virus~1~isolate~DBRTV1,92,92
Dioscorea~bacilliform~RT~virus~2~isolate~DBRTV2,92,92
Dioscorea~bacilliform~RT~virus~isolate~DBRTV3,92,92
Dioscorea~bacilliform~virus,92,92
Dioscorea~bacilliform~TR~virus~strain~DBV9,92,92
Dracaena~mottle~virus,92,92
Epiphyllum~badnavirus~1~isolate~CA,92,92
Fig~badnavirus~1,92,92
Gooseberry~vein~banding~virus,92,92
Grapevine~badnavirus~1~isolate~VLJ~178.Gb1,92,92
Grapevine~roditis~leaf~discoloration~associated~virus~complete~genome,92,92
Grapevine~vein~clearing~virus,92,92
Green~Sichuan~pepper~vein~clearing~associated~virus~isolate~CQ~1,92,92
Ivy~ringspot~associated~virus~isolate~SA1,92,92
Jujube~mosaic~associated~virus~isolate~Z6,92,92
Kalanchoe~top~spotting~virus,92,92
Mulberry~badnavirus~1~complete~genome,92,92
Pagoda~yellow~mosaic~associated~virus~strain~pymav~01,92,92
Pineapple~bacilliform~comosus~virus,92,92
Piper~yellow~mottle~virus~strain~ISH~1,92,92
Polyscias~mosaic~virus~isolate~AR3,92,92
Rubus~yellow~net~virus~strain~Baumforth's~Seedling~A,92,92
Spiraea~yellow~leaf~spot~virus~polyprotein~gene,92,92
Sugarcane~bacilliform~Guadeloupe~A~virus~clone~1,92,92
Sugarcane~bacilliform~Guadeloupe~D~virus~isolate~BataviaD,92,92
Sugarcane~bacilliform~IM~virus,92,92
Sugarcane~bacilliform~Mor~virus,92,92
Sweet~potato~pakakuy~virus,92,92
Taro~bacilliform~CH~virus~isolate~TaBCHV~1,92,92
Taro~bacilliform~virus~complete~genome,92,92
Wisteria~badnavirus~1~isolate~ZT~1,92,92
Yacon~necrotic~mottle~virus~isolate~YV1,92,92
Angelica~bushy~stunt~virus~isolate~AD,92,92
Atractylodes~mild~mottle~virus~isolate~AMMV~ES,92,92
Carnation~etched~ring~virus,92,92
Cauliflower~mosaic~virus,92,92
Dahlia~mosaic~virus~clone~pDaMV~p2,92,92
Figwort~mosaic~virus~(FMV)~genome,92,92
Horseradish~latent~virus,92,92
Lamium~leaf~distortion~associated~virus,92,92
Mirabilis~mosaic~virus,92,92
Soybean~mild~mottle~pararetrovirus,92,92
Strawberry~vein~banding~virus,92,92
Cassava~vein~mosaic~virus,92,92
Epiphyllum~virus~4~isolate~Ebert,92,92
Sweet~potato~caulimo~like~virus,92,92
Dioscorea~nummularia~associated~virus,92,92
Petunia~vein~clearing~virus,92,92
Rose~yellow~vein~virus~strain~RYVV~MN1,92,92
Rudbeckia~flower~distortion~virus,92,92
Sweet~potato~vein~clearing~virus,92,92
Tobacco~vein~clearing~virus,92,92
Blueberry~red~ringspot~virus,92,92
Cestrum~yellow~leaf~curling~virus,92,92
Peanut~chlorotic~streak~virus,92,92
Soybean~chlorotic~mottle~virus,92,92
Rice~tungro~bacilliform~virus,92,92
Blueberry~fruit~drop~associated~virus,92,92
Ceratitis~capitata~yoyo~retrotransposon~gag~like,93,93
D.ananassae~Tom~retrotransposon~DNA~sequence,93,93
Drosophila~melanogaster~copia~like~element~17.6,93,93
Drosophila~melanogaster~transposable~element~297,93,93
Drosophila~melanogaster~gypsy~transposable~element,93,93
Drosophila~melanogaster~Idefix~retroelement:~gag,93,93
D.melanogaster~retrotransposon~Tirant,93,93
Drosophila~melanogaster~ZAM~retroelement:~gag,93,93
Drosophila~virilis~retrotransposon~Tv1,93,93
Trichoplusia~ni~TED~virus~strain~mutant~FP~D~ORF~A,93,93
Arabidopsis~thaliana~chromosome~2~clone~F14O4~map~PR1,93,93
Arabidopsis~thaliana~genomic~DNA,93,93
Bombyx~mori~retrotransposon~mag~DNA,93,93
Caenorhabditis~elegans~retrotransposon~Cer1~gag,93,93
Cladosporium~fulvum~T~1~virus~LTR~retrotransposon~encoding~homologues~to~retroviral~gag,93,93
Dictyostelium~discoideum~LTR~retrotransposon~Skipper,93,93
Drosophila~buzzatii~osvaldo~retrotransposon,93,93
Drosophila~retrotransposon~412~genome,93,93
D.melanogaster~(Oregon~R)~gene~for~blastopia~polyprotein,93,93
Drosophila~melanogaster~mgd1~retrotransposon~DNA,93,93
D.melanogaster~mdg3~retrotransposon~DNA,93,93
D.melanogaster~micropia~Dm11~retrotransposon,93,93
D.virilis~Ulysses~retrotransposon,93,93
Fusarium~oxysporum~gag~polyprotein~(gag)~gene,93,93
Lilium~henryi~del~transposon,93,93
Saccharomyces~cerevisiae~tRNA~Cys~gene,93,93
S.pombe~retrotransposon~Tf1~107,93,93
Schizosaccharomyces~pombe~Tf2~retrotransposon,93,93
Takifugu~rubripes~sushi~ichi~retrotransposon,93,93
Tribolium~castaneum~A4~Ey~Woot~retrotransposon,93,93
Tripneustes~gratilla~retrovirus~like~element,93,93
Aedes~aegypti~non~LTR~retrotransposon~MosquI~Aa1,94,94
Candida~albicans~Tca2~retrotransposon~gag~polyprotein~(gag)~and~pol~polyprotein~(pol)~genes,94,94
Candida~albicans~strain~SC5314~retrotransposon~Tca5~polyprotein~(pol)~gene,94,94
Drosophila~melanogaster~retrotransposon~1731~sequence,94,94
Drosophila~copia~transposable~element~from~white~apricot~allele,94,94
Saccharomyces~paradoxus~retrotransposon~Ty5~6p~associated~with~autonomously~replicating~sequence,94,94
Volvox~carteri~f.~nagariensis~retrotransposon~Lueckenbuesser,94,94
V.carteri~copia~like~retrotransposon~sequence~Osser,94,94
A.thaliana~lectin~receptor~kinase~gene,94,94
Arabidopsis~thaliana~copia~like~retrotransposon~AtRE1~gene~for~polyprotein,94,94
Arabidopsis~thaliana~ecotype~RLD~chromomethylase~(CMT1)~gene,94,94
Arabidopsis~thaliana~DNA~for~copia~like~transposable~element~Ta1~3,94,94
Brassica~oleracea~SLG~Sc~and~SLA~Sc~genes~and~Melmoth~retrotransposon~sequence,94,94
Cajanus~cajan~copia~like~retrotransposon,94,94
Glycine~max~copia~like~retrotransposon~Tgmr,94,94
H.vulgare~DNA~for~BARE~1~copia~like~retroelement,94,94
Tobacco~DNA~for~retroviral~like~transposon~Tnt~1~94,94,94
Nicotiana~tabacum~retrotransposon~Tto1~DNA,94,94
Oryza~australiensis~retrotransposon~RIRE1~DNA,94,94
Oryza~longistaminata~strain~IRBB21~receptor~kinase~like~protein,94,94
P.~polycephalum~TP1~retrotransposon~like~DNA,94,94
Saccharomyces~cerevisiae~(strain~JB84A~containing~plasmid~pNN162)~Ty1~H3~gene,94,94
Yeast~transposon~Ty1~17~and~flanking~tRNA~Glu~3~Leu~3,94,94
S.cerevisciae~TY4~retrotransposon~endogenous~protease,94,94
Potato~DNA~for~copia~like~transposable~element,94,94
T.aestivum~DNA~for~Wis~2~1A~retrotransposon~like~element,94,94
Zea~mays~copia~like~retrotransposon~Hopscotch~polyprotein~(gag~pol)~genes,94,94
Zea~mays~copia~like~retrotransposon~Sto~4,94,94
Arabidopsis~thaliana~retrotransposon~Endovir1~1,94,94
Glycine~max~env~pseudogene,94,94
Lycopersicon~esculentum~copia~like~retrotransposon~ToRTL1,94,94
Zea~mays~retrotransposon~Opie~2~5'~LTR,94,94
Zea~mays~copia~type~retroelement~PREM~2~gag~gene,94,94
Phaseolus~vulgaris~DNA~for~retrotransposon~Tpv2~6~plus~flanking~host~DNA,94,94
Avian~carcinoma~virus,95,95
Avian~leukosis~virus~~~RSA,95,95
Avian~myeloblastosis~virus~RNA~dependent~DNA~polymerase~gene,95,95
Avian~myelocytomatosis~virus,95,95
Avian~sarcoma~virus~CT10~genomic~sequence,95,95
Fujinami~sarcoma~virus,95,95
Rous~sarcoma~virus,95,95
UR2~sarcoma~virus,95,95
Y73~sarcoma~virus,95,95
Jaagsiekte~sheep~retrovirus,95,95
Mason~Pfizer~monkey~virus,95,95
Mouse~mammary~tumor~virus,95,95
Squirrel~monkey~retrovirus~~~HLB,95,95
Bovine~leukemia~virus,95,95
Simian~T~lymphotropic~virus~1,95,95
Human~T~lymphotropic~virus~2,95,95
Primate~T~lymphotropic~virus~3~long~terminal~repeat,95,95
Walleye~dermal~sarcoma~virus,95,95
Walleye~epidermal~hyperplasia~virus~type~1~pol~polyprotein~(pol)~gene,95,95
Walleye~epidermal~hyperplasia~virus~type~2~pol~polyprotein~(pol)~gene,95,95
Feline~leukemia~virus,95,95
FBR~murine~osteosarcoma,95,95
Gibbon~ape~leukemia~virus~gag,95,95
Hardy~Zuckermann~4~feline~sarcoma~virus~(H24~FeSV)~kit~oncogene,95,95
Koala~retrovirus~gag~protein~(gag),95,95
Moloney~murine~sarcoma~virus,95,95
Friend~murine~leukemia~virus~FB29~complete~genome,95,95
Porcine~endogenous~retrovirus~E,95,95
Reticuloendotheliosis~virus~strain~HA9901~from~China,95,95
Snyder~Theilen~feline~sarcoma~virus~genomic~sequence,95,95
Woolly~monkey~sarcoma~virus,95,95
Bovine~immunodeficiency~like~virus,95,95
Caprine~arthritis~encephalitis~virus,95,95
Equine~infectious~anemia~virus,95,95
Feline~immunodeficiency~virus~complete~genome,95,95
Human~immunodeficiency~virus~1,95,95
Human~immunodeficiency~virus~2,95,95
Jembrana~disease~virus~Tabanan~87~strain,95,95
Puma~lentivirus~14~(gag),95,95
Simian~immunodeficiency~virus,95,95
Visna~Maedi~virus~strain~kv1772,95,95
Bovine~foamy~virus,95,95
Equine~foamy~virus,95,95
Feline~foamy~virus~DNA,95,95
