contig_id,proteins
TPA_asm:~SsRNA~phage~SRR6960799_15~genomic~sequence,3
MAG:~Leviviridae~sp.~isolate~42b~k141_23958~genomic~sequence,3
TPA_asm:~SsRNA~phage~SRR7976325_29~genomic~sequence,3
Pseudomonas~phage~phiPsa315,172
Gemycircularvirus~SL1,4
Human~gemycircularvirus~GeTz1,3
Brassica~campestris~chinensis~coguvirus~1~isolate~DC303~RNA~dependent~RNA~polymerase~(RdRp)~gene,3
Avian~leukosis~virus~~~RSA,4
Changping~Tick~Virus~2~strain~CP1~4,3
Escherichia~phage~PE3~1,48
Staphylococcus~phage~Henu2,61
Rice~yellow~stunt~virus,7
Zostera~associated~varicosavirus~1~isolate~Zoma~segment~RNA1~polymerase~(L)~gene,5
Gossypium~darwinii~symptomless~virus~DNA~A,4
Sclerotinia~sclerotiorum~debilitation~associated~RNA~virus,1
Klebsiella~phage~GZ9,72
TPA_asm:~SsRNA~phage~SRR6960799_24~genomic~sequence,3
Clitocybe~odora~virus,2
Sclerotinia~sclerotiorum~ourmia~like~virus~2~RNA~1~isolate~291~RNA~dependent~RNA~polymerase~gene,1
Bovine~papillomavirus~type~6~complete~genome,5
TPA_asm:~SsRNA~phage~Esthiorhiza.2_41~genomic~sequence,4
Beauveria~bassiana~polymycovirus~1~RdRp~gene~for~RNA~dependent~RNA~polymerase,4
Simian~adenovirus~17~strain~B~105,36
Rhizoctonia~solani~mitovirus~21~putative~RNA~dependent~RNA~polymerase~gene,1
Rousettus~aegyptiacus~polyomavirus~1~DNA,5
Enterobacteria~phage~HK106,62
Penicillium~raistrickii~chrysovirus~1~strain~PrCv1ATCC~10490~segment~1,4
Potato~yellow~dwarf~virus,8
Codonopsis~vein~clearing~virus~isolate~Muju,3
Avian~hepatitis~E~virus,2
Pistacia~sobemo~like~virus~isolate~PisChn~A~hypothetical~protein,5
Bovine~adenovirus~3~complete~genome,30
Kunjin~virus~gene~for~polyprotein~(C,1
Siadenovirus~sp.~isolate~IDL20~0871,21
TPA_asm:~SsRNA~phage~Esthiorhiza.2_2~genomic~sequence,5
Lily~yellow~mosaic~virus,2
MAG:~SAfia~400D~ambidensovirus,2
Santa~Rosa~virus~strain~M2~1493~segment~L,3
MAG:~Leviviridae~sp.~isolate~16~k141_704315~genomic~sequence,4
Marburg~marburgvirus~isolate~Marburg~virus~H.sapiens~tc~KEN~1980~Mt.~Elgon~Musoke,7
Mulberry~crinkle~associated~virus,4
Bovine~rhinitis~B~virus~5~strain~MexB09~polyprotein~gene,1
Lishi~Spider~Virus~2~strain~LSZZ~4~ORF1~(ORF1),3
Canary~bornavirus~2,6
Bovine~rhinitis~A~virus~2~isolate~H~1~polyprotein~gene,2
Sewage~associated~circular~DNA~virus~17~isolate~SaCV~17_NZ~BS4236~2012,2
Linda~virus~strain~Austria1,1
Tomato~leaf~curl~Seychelles~virus,3
Escherichia~phage~vB_EcoS_ESCO30,166
Avian~paramyxovirus~11~isolate~common_snipe~France~100212~2010,8
Tacheng~Tick~Virus~2~strain~TC252~RNA~dependent~RNA~polymerase~(L)~gene,3
Pseudomonas~phage~phiKMV,52
Escherichia~virus~P2_2H1~genome~assembly,42
Witwatersrand~virus~strain~SAAr~1062~nucleocapsid~protein~and~NSs~protein~genes,4
Mycobacterium~phage~Priscilla,98
Pepper~chlorotic~spot~virus~isolate~14YV733~segment~S,5
Grapevine~associated~cogu~like~virus~4~isolate~CREA~VE~segment~RNA1,5
Strepsipteran~arli~related~virus~OKIAV104~genomic~sequence,8
TPA_asm:~SsRNA~phage~AVE018~genomic~sequence,3
Escherichia~phage~GreteKellenberger,164
MAG:~Leviviridae~sp.~isolate~367R~k141_119137~genomic~sequence,3
Sweet~potato~leaf~curl~Canary~virus,4
TPA_asm:~SsRNA~phage~SRR7976300_6~genomic~sequence,3
Giardia~associated~CRESS~DNA~virus~2~isolate~84~AMS~02,3
Human~papillomavirus~type~74~subtype~AE10,10
Pectobacterium~phage~PP1,56
Hollyhock~yellow~vein~virus~clone~VIRO~881,4
Plasmopara~viticola~lesion~associated~ourmia~like~virus~3~isolate~DMG~D_30438~RNA~dependent~RNA~polymerase~(QKR13_gp1)~gene,1
Agaricus~bisporus~virus~10~isolate~AbV10~003,2
Cynosurus~mottle~virus~isolate~DSMZ~PV~0728~silencing~suppressor~(ORF1),5
Mosquito~circovirus~strain~B51,2
Human~calicivirus~SLV~Bristol~98~UK~gene~for~polyprotein~and~ORF2,2
Human~adenovirus~42,33
Acinetobacter~phage~133~strain~Acj133,257
Dipodfec~virus~UA04Rod_4537,2
Klebsiella~phage~VLCpiD7a,76
MAG:~Leviviridae~sp.~isolate~R9~k141_475514,3
Langya~virus~isolate~SDQD_H1801,7
Cucurbit~cytorhabdovirus~1~isolate~ND4,6
MAG:~Genomoviridae~sp.~isolate~ctcj270,3
Lucheng~Rn~rat~coronavirus~isolate~Lucheng~19,10
Corfou~virus~strain~Pa~Ar~814~segment~L,4
Human~papillomavirus~type~125~complete~genome,6
Daphne~virus~1~isolate~SK,7
Bat~circovirus~isolate~BtPspp.~CV~GD2012,3
Pseudomonas~phage~AIIMS~Pa~B1,56
Escherichia~phage~SF,268
Gordonia~phage~Zirinka,77
Hepatitis~G~virus~isolate~765,1
MAG:~Bacteriophage~sp.~isolate~1885_91419,49
Angelica~virus~Y~isolate~AnVY~g~polyprotein~gene,1
Human~papillomavirus~type~75~E6,6
Vibrio~phage~Athena,171
MAG:~Leviviridae~sp.~isolate~174~k141_161330~genomic~sequence,3
Mycobacterium~phage~QuickMath,102
Sea~otter~poxvirus~strain~ELK,127
TPA_asm:~SsRNA~phage~SRR6960799_9~genomic~sequence,3
African~bat~icavirus~A~isolate~PREDICT~06105,1
Escherichia~phage~FEC14,209
Guama~virus~strain~BeAn~277~nucleocapsid~protein~gene,3
Escherichia~phage~JMPW1,75
Monkeypox~virus,201
Salmonella~phage~SEN8,45
Rhinovirus~C~isolate~7383~MY~10,1
Fipivirus~E1~strain~LXMC34076~polyprotein~gene,1
Torque~teno~mini~virus~10~strain~BNI~700835~G3~CSF,3
Escherichia~phage~HY02,121
Staphylococcus~phage~SA75,64
Human~adenovirus~6~strain~Tonsil~99~prototype,33
Streptomyces~phage~Lannister,69
Bat~polyomavirus~2a~isolate~AT7,5
Canis~familiaris~papillomavirus~17,7
Gordonia~phage~Buggaboo,94
Yersinia~phage~vB_YenM_324,36
Foot~and~mouth~disease~virus~SAT~1~isolate~sat1~3swa~iso14,1
Plant~associated~genomovirus~11~isolate~AH_131,3
Akabane~virus~segment~S,2
Clostridium~phage~phiZP2,26
Rio~Grande~virus~isolate~TBM3~204~segment~L,4
MAG:~Leviviridae~sp.~isolate~320R~k141_993517~genomic~sequence,3
Parvovirus~YX~2010~CHN~isolate~CnPPV_JH13~nonstructural~protein~and~structural~protein~genes,2
Hedgehog~hepatovirus~Igel8Erieur2014~polyprotein~gene,1
Papaya~ringspot~virus,1
Adeno~associated~virus~~~2,2
Bivens~Arm~virus~isolate~UF~10,7
MAG:~Leviviridae~sp.~isolate~358R~k141_70046,3
Common~bean~severe~mosaic~virus~isolate~Cuba~Mayabeque~16~2014~segment~DNA~A,6
Streptococcus~phage~P7151,41
Mycobacterium~phage~Krypton555,117
Klebsiella~phage~KPN~N137,79
TPA_asm:~SsRNA~phage~Gerhypos.4_29~genomic~sequence,3
TPA_asm:~SsRNA~phage~Zoerhiza.2_26~genomic~sequence,3
Kismayo~virus~isolate~LEIV3641A~segment~L,4
Enterobacter~phage~Ec_L1,85
Escherichia~phage~JulesPiccard,76
Sawgrass~virus~nucleoprotein,5
Pseudomonas~phage~vB_Paer_Ps12,160
Bacteroides~phage~DAC15,110
Staphylococcus~phage~SA5,219
Spinach~severe~curly~top~virus,6
Human~papillomavirus~155~isolate~SE42,6
Piry~virus~strain~BeAn2423,5
Sida~Brazil~virus~segment~DNA~A,3
Lactococcus~phage~M5938,37
Pseudomonas~phage~vB_PaeS_PAO1_Ab18,76
Capybara~genomovirus~8~isolate~cap1_358,4
TPA_asm:~SsRNA~phage~Esthiorhiza.4_4~genomic~sequence,4
Drosophila~melanogaster~birnavirus~SW~2009a~strain~DBV~segment~A,2
Salmonella~phage~pSe_SNUABM_01,275
Enterovirus~G~isolate~EVG~08~NC_USA~2015,1
Euonymus~yellow~vein~virus~isolate~LNsyA~RdRp~protein,3
Free~State~vervet~virus~isolate~VSAI1003,12
Gordonia~phage~NadineRae,87
Tai~Forest~hepadnavirus,4
Enterobacter~phage~E~3,37
Large~yellow~croaker~iridovirus,125
Tomato~yellow~leaf~curl~Sardinia~virus,4
Mycobacterium~phage~RitaG,98
TPA_asm:~Abies~virus~1~genomic~sequence,5
TPA_asm:~SsRNA~phage~SRR5466727_6~genomic~sequence,3
TPA_asm:~SsRNA~phage~Gerhypos.4_27~genomic~sequence,3
Salmonella~phage~vB_Sen~E22,156
Clostridium~phage~cpp,24
Raccoon~dog~stool~associated~smacovirus~3~strain~CJY6,3
Robinz~virus~RP_526,3
Lake~Sarah~associated~circular~virus~1~isolate~LSaCV~1_LSWA~2013,4
Joa~virus~strain~BeAr371637~segment~L,4
Vibrio~phage~1.261.O._10N.286.51.A7,82
Diuris~virus~Y~polyprotein~gene,1
Hepatitis~b~virus~genome~(serotype~adw2),4
MPoko~virus~segment~Poko_S,3
Rice~black~streaked~dwarf~virus~segment~3,13
Genoa~virus~RNA~dependent~RNA~polymerase~(QKM67_gp1),4
TPA_asm:~SsRNA~phage~SRR6960549_4~genomic~sequence,4
Pseudomonas~phage~MPK6,53
TPA_asm:~SsRNA~phage~Gerhypos.1_45~genomic~sequence,3
MAG:~Genomoviridae~sp.~isolate~ctij207,2
Tomato~leaf~curl~China~virus~~~G18~DNA~A,5
Gordonia~phage~Ohgeesy,81
Salmonella~phage~BSPM4,73
Gordonia~phage~Ribeye,81
Human~adenovirus~B2,37
Simian~torque~teno~virus~34~isolate~VGA00120.1,4
Allpahuayo~virus~segment~S,3
Banna~virus~segment~12,12
Carrot~torradovirus~1,3
White~bream~virus,5
Drosophila~melanogaster~roo~transposon,2
Mycobacterium~phage~Avocado,63
Spodoptera~exigua~nucleopolyhedrovirus~complete~genome,139
TPA_asm:~SsRNA~phage~Zoerhiza.1_5~genomic~sequence,4
Enterococcus~phage~Porthos~genome~assembly,188
Ageratum~enation~virus~Papaver~somniferum~isolate~2~segment~DNA~A,4
MAG:~Psittacine~adenovirus~7~isolate~CorAdV1~Melbourne~2015,21
Escherichia~phage~grams,77
Sphaeropsis~sapinea~RNA~virus~2,2
Cherry~chlorotic~rusty~spot~associated~chrysovirus~RdRp~gene~for~RNA~dependent~RNA~polymerase,4
Tomato~dwarf~leaf~virus~DNA~A,7
Haematospirillum~jordaniae~strain~H5569~plasmid~unnamed~1,51
Rhesus~adenovirus~53,33
Dermapteran~chu~related~virus~OKIAV142~segment~N~genomic~sequence,5
Cronobacter~phage~vB_CsaM_GAP31,255
TPA_asm:~San~Gabriel~mononegavirus~isolate~San~Gabriel~Valley~nucleoprotein~(NP),5
Turnip~vein~clearing~virus,5
Phocoena~phocoena~papillomavirus~2,5
Escherichia~phage~SRT7,48
Cyclovirus~PK5006,2
Simian~adenovirus~19~strain~AA153,32
Drosophila~melanogaster~gypsy~transposable~element,4
Escherichia~phage~EcS1~DNA,297
Human~papillomavirus~type~87~(candidate)~complete~genome,6
Human~cosavirus~F~strain~PK5006~polyprotein~gene,1
Rabies~virus,5
Beihai~sesarmid~crab~virus~4~strain~SCJXSX38901~RNA~dependent~RNA~polymerase~gene,4
Yersinia~phage~PYps23T,75
TPA_asm:~SsRNA~phage~SRR6960507_9~genomic~sequence,3
Gordonia~phage~Angelicage,82
Plasmopara~viticola~lesion~associated~ourmia~like~virus~67~isolate~DMS4_34267~RNA~dependent~RNA~polymerase~(QKR72_gp1)~gene,1
Anemone~nepovirus~A~isolate~Won~segment~RNA1,2
Erwinia~phage~phiEaH2,263
Fusarium~oxysporum~f.~sp.~dianthi~mitovirus~1~isolate~Fod~312~putative~RNA~dependent~RNA~polymerase~gene,4
TPA_asm:~SsRNA~phage~SRR7976299_16~genomic~sequence,3
Bacopa~monnieri~virus~2~isolate~India,7
Pectobacterium~phage~PEAT2,76
MAG:~Bacteriophage~sp.~isolate~0488_131020,49
Gordonia~phage~Keitabear,82
Streptococcus~phage~IPP14,49
Dragonfly~associated~circular~virus~1~isolate~FL1~2X~2010,4
Mycobacterium~phage~Hamulus,99
Potato~black~ringspot~virus~isolate~TRSV~CA~segment~RNA1~polyprotein~(QK781_s1gp1)~gene,3
Birao~virus~isolate~DakArB~2198~segment~L,3
TSA:~Monomorium~pharaonis~mRNA,10
Grapevine~leafroll~associated~virus~2~isolate~93~955,8
Blueberry~virus~S~isolate~V2,5
Human~echovirus~6~strain~DAmori~complete~genome,1
Human~papillomavirus~type~173,6
Bean~yellow~mosaic~Mexico~virus~DNA~A,3
Lactococcus~phage~37203,37
Grusopivirus~B1~isolate~yc~6,2
Radish~mosaic~virus~RNA1,2
Mycobacterium~phage~Peaches,82
Mycobacterium~phage~OhShagHennessy,108
Salmonella~phage~vB_SPuM_SP116,122
Hydrangea~ringspot~virus,4
Feline~leukemia~virus,3
Staphylococcus~phage~UPMK_2,63
Keterrah~virus~isolate~P61361~RNA~dependent~RNA~polymerase~gene,4
Shigella~phage~SHSML~52~1,270
Rangifer~tarandus~papillomavirus~2~isolate~RtPV2,5
Red~clover~powdery~mildew~associated~totivirus~7~genomic~RNA,2
Macaca~fascicularis~papillomavirus~type~1,6
Basella~rugose~mosaic~virus,1
Yellow~oat~grass~mosaic~virus~isolate~YOgMV~Sb,1
Klebsiella~phage~vB_KppS~Storm~genome~assembly,147
Lactococcus~phage~bIL170,61
Lettuce~necrotic~yellows~virus,6
Pacific~flying~fox~faeces~associated~circular~DNA~virus~4~isolate~Tbat_29894,2
Uncultured~phage~MedDCM~OCT~S05~C243~genomic~sequence,22
Staphylococcus~phage~phi7247PVL~DNA,75
Enterobacteria~phage~T7,50
Acinetobacter~phage~vB_AbaP_46~62_Aci07,51
Gordonia~phage~Chikenjars,90
Micromonas~pusilla~reovirus~segment~1,13
Shigella~phage~CM8,269
Vibrio~phage~vB_VpaP_KF2,51
Escherichia~phage~EK010~DNA,120
Camelpox~virus,215
Human~enterovirus~109~isolate~NICA08~4327,1
Gordonia~phage~Arri,92
Human~parvovirus~4~G1,2
Escherichia~phage~vB_EcoM_4HA13,75
Wound~tumor~virus~genome~segment~S5~encoding~polypeptide~P5,9
MAG:~Leviviridae~sp.~isolate~238~k141_304842~genomic~sequence,3
Alstroemeria~yellow~spot~virus~isolate~Als~2000~segment~L,5
TPA_asm:~SsRNA~phage~SRR6960507_8~genomic~sequence,3
Desmodium~leaf~distortion~virus~DNA~A,7
Klebsiella~phage~vB_1086,76
Human~papillomavirus~type~197~isolate~SE46,5
Human~rhinovirus~27~strain~ATCC~VR~1137,1
Equus~ferus~caballus~papillomavirus~type~5,8
Salmonella~phage~BD13,179
Salmonella~phage~BSP161,43
Buzura~suppressaria~nucleopolyhedrovirus~isolate~Hubei,118
Mycobacterium~phage~Tourach,131
Allium~polerovirus~A~isolate~RDS22~3,3
Joa~yellow~blotch~virus~isolate~Manaus,7
Rabbit~picornavirus~strain~Ny4H~2010~HUN~polyprotein~gene,1
Rodent~hepacivirus,2
Mycobacterium~phage~QBert,218
Vibrio~phage~ND1~fs1~DNA,11
Turkey~adenovirus~4~isolate~TNI1,34
Enterobacteria~phage~fiAA91~ss,43
Cosavirus~A2~strain~HCoSV~A2~isolate~6344~polyprotein~gene,1
Mycobacterium~phage~Collard,91
Ralstonia~phage~RSB1,53
Pseudomonas~phage~Pf1,13
TPA_asm:~SsRNA~phage~Zoerhiza.1_7~genomic~sequence,4
Mycobacterium~phage~ICleared,80
D.melanogaster~mdg3~retrotransposon~DNA,2
Citrus~Tunisia~genomovirus~1b~isolate~CTGV~1b~TUN~2015,4
Mycobacterium~phage~Solon,81
Citrus~yellow~vein~clearing~virus~isolate~CQ,4
TPA_asm:~SsRNA~phage~Esthiorhiza.3_11~genomic~sequence,5
Camel~hepatitis~E~virus~genotype~7a~isolate~178C,2
Tomato~leaf~curl~Namakely~virus,7
Leuconostoc~phage~phiLN03,39
Acinetobacter~phage~vB_AbaM_PhT2,245
Uncultured~phage~cr49_1,92
Alces~alces~faeces~associated~smacovirus~MP78,4
Microbacterium~phage~Megan,89
Kibale~virus~strain~P05~UG~2008~segment~S~nucleocapsid~(N)~gene,3
Antarctic~penguin~virus~C,7
TPA_asm:~SsRNA~phage~SRR5467090_2~genomic~sequence,4
Lactococcus~lactis~phage~p272,60
Puccinia~striiformis~mitovirus~1~strain~CYR31,2
TPA_asm:~SsRNA~phage~Esthiorhiza.4_8~genomic~sequence,3
Pectobacterium~phage~PP2,48
European~hedgehog~papillomavirus,9
TPA_asm:~SsRNA~phage~Esthiorhiza.3_12~genomic~sequence,4
Clostridium~phage~vB_CpeP_PM11,19
Trichoplusia~ni~TED~virus~strain~mutant~FP~D~ORF~A,3
Dipodfec~virus~UA23Rod_1805,3
MAG:~Neofusicoccum~parvum~mitovirus~1~isolate~CREA~VE~7AS3,1
Enterococcus~phage~PMBT2,67
Langat~virus,1
Salmonella~phage~SE~W109,65
Crucivirus~sp.~isolate~Crucivirus~138~001787_virusbaton,2
CrAssphage~cr125_1,178
Klebsiella~phage~MEW1,68
TPA_asm:~SsRNA~phage~Esthiorhiza.4_18~genomic~sequence,3
Fusarium~poae~victorivirus~1~genomic~RNA,2
Penicillium~janczewskii~chrysovirus~2~segment~RNA1~ORF1~gene,4
TPA_asm:~SsRNA~phage~ESO002~genomic~sequence,3
Streptomyces~phage~WheeHeim,33
Pseudomonas~phage~PspYZU08,50
Human~parechovirus~17~strain~M36~CI~2014~polyprotein~gene,1
Sicinivirus~A7~strain~RS~BR~2015~7S~polyprotein~gene,4
Yellow~baboon~polyomavirus~2~DNA,5
Gordonia~phage~Ashertheman,84
Klebsiella~phage~AmPh_EK80,158
Gordonia~phage~Chelms,99
Cressdnaviricota~sp.~isolate~169P,2
Mycobacterium~phage~Cerulean,81
Eidolon~helvum~papillomavirus~3,6
Ralstonia~phage~RsoM1USA,55
Foot~and~mouth~disease~virus~SAT~3~isolate~sat3~2sa~iso27,1
Tomato~leaf~curl~Sudan~virus~from~Yemen,3
Marinomonas~phage~CPP1m,47
Klebsiella~phage~vB_KppS~Totoro~genome~assembly,150
Arthrobacter~phage~Oxynfrius,62
Wufeng~Crocidura~attenuata~orthonairovirus~1~isolate~WFS_SheQu~segment~S,5
Salmonella~phage~1~29,165
Equine~rhinovirus~3~strain~P313~75,1
Staphylococcus~phage~Stau2,183
Rhizoctonia~solani~mitovirus~23~putative~RNA~dependent~RNA~polymerase~gene,1
Providencia~phage~vB~PstP~PS3,53
Pectobacterium~phage~Jarilo,48
Escherichia~phage~SP15~DNA,162
Mycobacterium~phage~I3,232
Cressdnaviricota~sp.~2020~AMS~TS~DNA,3
Dipodomys~ordii~isolate~6190~unplaced~genomic~scaffold,26
Rice~latent~virus~2~isolate~AU~NA24~2015,3
Dickeya~phage~BF25~12,58
Bovine~papillomavirus~type~13,5
Streptomyces~phage~Forthebois,35
Mannheimia~phage~vB_MhM_1127AP1,53
Hubei~odonate~virus~11~strain~QTM161788~RNA~dependent~RNA~polymerase,6
Badu~virus~isolate~TS6347~segment~L,3
Lupine~bocavirus~isolate~South~Douro,3
Uncultured~phage_Deep~GF0~KM16~C193,35
Simian~immunodeficiency~virus,7
MAG:~Smacoviridae~sp.~isolate~195Smaco,2
TPA_asm:~SsRNA~phage~Gephyllon.1_8~genomic~sequence,4
Dragonfly~cyclovirus~4~isolate~DfCyV~4_US~DFKWGX~2012,2
Deer~tick~virus~strain~ctb30~polyprotein~gene,1
Porcine~teschovirus~7~strain~F~43~polyprotein~gene,1
Capuchin~kidney~parvovirus~isolate~Cc_AM_T3,3
Sphingomonas~phage~Scott~isolate~SPS,51
Tomato~rugose~mosaic~virus~DNA~A,6
Tobacco~ringspot~virus~RNA~2,2
Pectobacterium~phage~Zenivior,58
Maize~streak~virus~~~Raw,4
TPA_asm:~SsRNA~phage~SRR5467091_2~genomic~sequence,3
Mycobacterium~phage~Renaud18,109
Spinach~curly~top~Arizona~virus,4
MAG:~Hangzhou~cletus~punctiger~xinmovirus~1~isolate~DJCFY230,5
Common~midwife~toad~virus~~E~isolate~Mesotriton~alpestris~2008~E,95
Pseudomonas~phage~phi~2,51
Bushbush~virus~segment~S,3
Fowl~aviadenovirus~7~strain~YR36,37
Lactobacillus~phage~Lpa804,177
Pteropus~associated~gemycircularvirus~4~isolate~Tbat_H_103806,2
Rhinovirus~A101~isolate~hrv~A101,1
Staphylococcus~phage~SeAlphi,20
Melochia~yellow~mosaic~virus~DNA~A,6
MAG:~Smacoviridae~sp.~isolate~167Smaco~1,3
Lake~Sarah~associated~circular~virus~49~isolate~LSaCV~49~LSSO~2013,3
Staphylococcus~phage~phiSa2wa_st30,60
Cowpea~chlorotic~mottle~virus~RNA~2,4
Niakha~virus~isolate~DakArD~88909,6
Mount~Mabu~Lophuromys~virus~1~isolate~MOZ135_1,7
Synechococcus~phage~S~SSM5,205
Hipposideros~pomona~bat~coronavirus~CHB25~isolate~CHB0025,9
Mycobacterium~phage~Dorothy,97
Pseudomonas~phage~uligo,46
Mycobacterium~phage~Bask21,142
Sweet~potato~leaf~curl~Guangxi~virus~isolate~China:Guangxi5:2011,3
Pseudomonas~phage~Kopi,52
Bovine~herpesvirus~4~long~unique~region,75
Citrobacter~phage~Moon,300
Non~primate~hepacivirus~NZP1~polyprotein~(POLY)~gene,2
MAG:~Leviviridae~sp.~isolate~s48~k141_1260529,3
Kunsagivirus~1~strain~roller~SZAL6~KuV~2011~HUN,2
Lactococcus~Phage~ASCC465,58
UNVERIFIED:~Bat~gemycircularvirus~isolate~DXHL6,4
Hubei~toti~like~virus~13~strain~QTM25941~hypothetical~protein~1~and~hypothetical~protein~2~genes,3
MAG:~Eothenomys~eva~jeilongvirus~isolate~PMV~SC~C3~28.4~2021~genomic~sequence,8
Rice~latent~virus~1~isolate~AU~NA67~2015,6
Yokose~virus,1
Hosta~virus~X,3
Phoma~matteucciicola~ourmia~like~virus~1~isolate~LG915~1,2
Human~echovirus~15~strain~CH~96~51~complete~genome,2
Rattus~norvegicus~papillomavirus~1~EES~2009,6
Human~papillomavirus~158,6
Klebsiella~phage~vB_KpnS~VAC7,79
Acinetobacter~phage~IME~AB2,77
Enterococcus~phage~MDA1,25
MAG:~Leviviridae~sp.~isolate~57b~k141_142883~genomic~sequence,3
Rubus~virus~1~isolate~E23,4
Synechococcus~phage~S~CAM1~genomic~sequence,237
Currant~latent~virus~RNA~1,4
Loofa~yellow~mosaic~virus~DNA~A,5
Human~coxsackievirus~A24~strain~Joseph,1
Elephant~endotheliotropic~herpesvirus~4~isolate~North~American~NAP69,128
Visna~Maedi~virus~strain~kv1772,5
Chaetoceros~tenuissimus~RNA~virus~genes~for~replicase~polyprotein,2
Botrytis~cinerea~negative~stranded~RNA~virus~4~isolate~BCS12_DN161,6
Anole~lyssa~like~virus~1~A.allogus~Cuba~2011~RNA,7
Streptococcus~phage~P7154,40
Enterococcus~phage~vB_EfaP_Ef7.3,28
Red~clover~nepovirus~A~isolate~B46~segment~RNA1,4
Eptesipox~virus~strain~Washington,194
Lactococcus~phage~bIBB29,55
Corriparta~virus~strain~AUS1960~01~VP1~protein~gene,11
Murine~bocavirus~isolate~MBV~NYC~2014~Q055~1700,4
MAG:~Circoviridae~sp.~isolate~ctdb89,2
Mukawa~virus~cRNA,4
MAG:~Bacteriophage~sp.~isolate~1410_119465,47
Human~adenovirus~51,32
Imjin~River~virus~1~strain~A12.2496~ROK~2012,5
MAG:~Leviviridae~sp.~isolate~254~k141_132634_2~maturation~protein~and~coat~protein~genes,3
Gerygone~associated~gemycircularvirus~2~isolate~P24b,3
Plant~associated~genomovirus~17~isolate~D90_GP5,2
Sporobolus~striate~mosaic~virus~2,4
Anemone~mosaic~virus~NL~genomic~RNA,1
TPA_asm:~SsRNA~phage~SRR5466729_1~genomic~sequence,5
Klebsiella~phage~Magnus,201
Armillaria~mellea~negative~strand~RNA~virus~2~strain~ELDO17~genomic~sequence,6
Pepper~mottle~virus,2
Gordonia~phage~Vivi2,88
MAG:~Leviviridae~sp.~isolate~155~k141_77505~genomic~sequence,6
Guenon~simian~foamy~virus~isolate~AG16,6
MAG:~Leviviridae~sp.~isolate~171~k141_10798~genomic~sequence,3
MAG:~Leviviridae~sp.~isolate~258b~k141_5206~genomic~sequence,3
Topografov~hantavirus~partial~L~segment~gene~for~L~protein,3
Pseudomonas~phage~psageK4,173
Escherichia~phage~Lg3,74
Avian~hepatitis~E~virus~isolate~HH~F9~non~structural~polyprotein,2
Gerygone~associated~gemycircularvirus~1~isolate~P24a,4
TPA_asm:~SsRNA~phage~SRR6960551_2~genomic~sequence,3
Paguma~larvata~torque~teno~virus~Pl~TTV1~1~complete~genome,2
BtMr~AlphaCoV~SAX2011,7
Gordonia~phage~Bibwit,82
Actinidia~virus~X~strain~RV~3124~RNA~dependent~RNA~polymerase,4
TPA_asm:~SsRNA~phage~SRR5466725_22~genomic~sequence,3
Pelophylax~esculentus~virus~isolate~PEV_DK1,96
Escherichia~phage~phiEco32,124
Shigella~phage~vB_SflS~ISF001,77
Escherichia~phage~vB_EcoP~CHD5UKE1,125
Salmonella~phage~S16,260
Oryctolagus~cuniculus~papillomavirus~1,6
Mycobacterium~phage~RedRock,90
Hepatitis~C~virus~subtype~1a,1
Soybean~latent~spherical~virus~isolate~ND1~segment~RNA1,2
Malvastrum~yellow~vein~virus,3
Klebsiella~phage~Skenny,76
Streptococcus~phage~SW15,43
Salmonella~phage~oldekolle,160
Merremia~mosaic~Puerto~Rico~virus~DNA~A,6
Ninomys~virus~strain~BE~Ninove~Mm~1~2021,8
Machupo~virus~segment~S,5
Gyrovirus~GyV3,3
Okra~leaf~curl~Oman~virus,5
MAG:~Torque~teno~midi~virus~isolate~SAfiA~405~3,3
Vibrio~phage~vB_VpS_PG07,158
MAG:~Leviviridae~sp.~isolate~171~k141_14910~genomic~sequence,3
TPA_asm:~SsRNA~phage~Gerhypos.2_9~genomic~sequence,3
Mycobacterium~phage~LittleCherry,76
Tortoise~genomovirus~10~isolate~Tor_116_Tor4,4
Drosophila~simulans~retrotransposon~ninja~DNA,3
Arthrobacter~phage~Elezi,66
Human~papillomavirus~type~58~complete~genome,6
Sclerotium~rolfsii~hypovirus~4~strain~BLH~19~polyprotein~gene,1
UNVERIFIED:~Gerbil~paramyxovirus~isolate~DB04S~SX~2018,8
Sewage~associated~circular~DNA~virus~24~isolate~SaCV~24_NZ~BS4091~2012,3
Didemnum~sp.~Sea~Squirt~associated~virus~isolate~I0026A7,4
Apple~ilarvirus~2~isolate~BC94~segment~RNA~1,4
Soybean~crinkle~leaf~virus,4
Escherichia~phage~pro483,40
Cotonvirus~japonicus~DNA,1311
Escherichia~phage~64795_ec1,53
Botrytis~cinerea~mitovirus~4~RdRp~gene~for~RNA~dependent~RNA~polymerase,1
Sida~micrantha~mosaic~virus~~~Rhombifolia~Bolivia:Cerro~Fraile~2:2007~segment~DNA~A,5
Kaeng~Khoi~virus~strain~PSC~19~segment~S~nucleoprotein~and~nonstructural~protein~NSs~genes,3
Goose~hemorrhagic~polyomavirus,5
Human~rhinovirus~12,1
JC~polyomavirus,4
Omono~River~virus~genes~for~capsid~protein,2
UNVERIFIED:~Cactus~carlavirus~1~genomic~sequence,5
MAG:~Anelloviridae~sp.~isolate~cthe000,3
Streptococcus~phage~P7952,44
Poa~semilatent~virus~beta~genomic~segment~beta~A,7
Drosophila~unispina~virus~1~ORF1,6
